iter	Passed	Remaining
4850	5794	1372
4851	5795	1371
4852	5796	1370
4853	5798	1368
4854	5799	1367
4855	5800	1366
4856	5801	1365
4857	5802	1363
4858	5802	1362
4859	5804	1361
4860	5804	1360
4861	5805	1358
4862	5808	1358
4863	5809	1356
4864	5810	1355
4865	5811	1354
4866	5812	1353
4867	5813	1351
4868	5814	1350
4869	5816	1349
4870	5818	1348
4871	5819	1347
4872	5820	1346
4873	5821	1344
4874	5822	1343
4875	5823	1342
4876	5824	1341
4877	5826	1340
4878	5828	1339
4879	5829	1337
4880	5830	1336
4881	5831	1335
4882	5832	1334
4883	5833	1333
4884	5834	1331
4885	5835	1330
4886	5836	1329
4887	5837	1328
4888	5839	1326
4889	5840	1325
4890	5841	1324
4891	5842	1323
4892	5843	1321
4893	5844	1320
4894	5845	1319
4895	5846	1318
4896	5847	1317
4897	5848	1315
4898	5850	1314
4899	5851	1313
4900	5853	1312
4901	5854	1311
4902	5855	1310
4903	5856	1308
4904	5857	1307
4905	5859	1306
4906	5860	1305
4907	5861	1304
4908	5863	1303
4909	5864	1301
4910	5866	1300
4911	5867	1299
4912	5868	1298
4913	5870	1297
4914	5871	1296
4915	5872	1294
4916	5873	1293
4917	5874	1292
4918	5876	1291
4919	5877	1290
4920	5878	1288
4921	5879	1287
4922	5880	1286
4923	5881	1285
4924	5882	1284
4925	5884	1282
4926	5885	1281
4927	5886	1280
4928	5887	1279
4929	5889	1278
4930	5889	1276
4931	5891	1275
4932	5892	1274
4933	5893	1273
4934	5894	1271
4935	5895	1270
4936	5896	1269
4937	5896	1268
4938	5898	1267
4939	5899	1265
4940	5900	1264
4941	5901	1263
4942	5902	1262
4943	5903	1261
4944	5905	1259
4945	5906	1258
4946	5907	1257
4947	5908	1256
4948	5910	1255
4949	5911	1253
4950	5912	1252
4951	5913	1251
4952	5914	1250
4953	5915	1249
4954	5916	1247
4955	5917	1246
4956	5918	1245
4957	5919	1244
4958	5920	1242
4959	5921	1241
4960	5922	1240
4961	5923	1239
4962	5924	1237
4963	5925	1236
4964	5926	1235
4965	5927	1234
4966	5929	1233
4967	5930	1231
4968	5931	1230
4969	5932	1229
4970	5933	1228
4971	5935	1227
4972	5936	1225
4973	5937	1224
4974	5939	1223
4975	5940	1222
4976	5941	1221
4977	5942	1219
4978	5943	1218
4979	5944	1217
4980	5945	1216
4981	5946	1215
4982	5947	1213
4983	5948	1212
4984	5949	1211
4985	5950	1210
4986	5951	1208
4987	5953	1207
4988	5953	1206
4989	5954	1205
4990	5957	1204
4991	5958	1203
4992	5959	1201
4993	5960	1200
4994	5961	1199
4995	5962	1198
4996	5963	1196
4997	5964	1195
4998	5965	1194
4999	5966	1193
5000	5967	1192
5001	5968	1190
5002	5970	1189
5003	5971	1188
5004	5972	1187
5005	5973	1186
5006	5975	1185
5007	5977	1183
5008	5978	1182
5009	5979	1181
5010	5981	1180
5011	5982	1179
5012	5984	1178
5013	5985	1177
5014	5986	1175
5015	5987	1174
5016	5988	1173
5017	5991	1172
5018	5992	1171
5019	5994	1170
5020	5995	1169
5021	5996	1167
5022	5998	1166
5023	6000	1165
5024	6001	1164
5025	6002	1163
5026	6004	1162
5027	6005	1160
5028	6006	1159
5029	6007	1158
5030	6008	1157
5031	6009	1156
5032	6010	1154
5033	6011	1153
5034	6013	1152
5035	6014	1151
5036	6015	1150
5037	6016	1148
5038	6018	1147
5039	6019	1146
5040	6020	1145
5041	6021	1144
5042	6022	1142
5043	6023	1141
5044	6025	1140
5045	6026	1139
5046	6026	1138
5047	6027	1136
5048	6029	1135
5049	6030	1134
5050	6031	1133
5051	6032	1131
5052	6033	1130
5053	6034	1129
5054	6035	1128
5055	6036	1127
5056	6037	1125
5057	6038	1124
5058	6039	1123
5059	6040	1122
5060	6041	1120
5061	6042	1119
5062	6044	1118
5063	6045	1117
5064	6046	1116
5065	6047	1114
5066	6048	1113
5067	6049	1112
5068	6050	1111
5069	6051	1110
5070	6052	1108
5071	6053	1107
5072	6054	1106
5073	6056	1105
5074	6056	1103
5075	6058	1102
5076	6059	1101
5077	6060	1100
5078	6061	1099
5079	6062	1098
5080	6063	1096
5081	6064	1095
5082	6066	1094
5083	6067	1093
5084	6068	1091
5085	6070	1090
5086	6071	1089
5087	6072	1088
5088	6074	1087
5089	6075	1086
5090	6076	1084
5091	6077	1083
5092	6078	1082
5093	6079	1081
5094	6080	1080
5095	6081	1078
5096	6082	1077
5097	6083	1076
5098	6084	1075
5099	6085	1073
5100	6086	1072
5101	6087	1071
5102	6089	1070
5103	6090	1069
5104	6091	1067
5105	6093	1066
5106	6094	1065
5107	6096	1064
5108	6097	1063
5109	6098	1062
5110	6100	1061
5111	6102	1059
5112	6103	1058
5113	6104	1057
5114	6105	1056
5115	6107	1055
5116	6108	1054
5117	6109	1052
5118	6111	1051
5119	6112	1050
5120	6113	1049
5121	6114	1048
5122	6116	1047
5123	6117	1045
5124	6119	1044
5125	6120	1043
5126	6121	1042
5127	6123	1041
5128	6124	1040
5129	6126	1039
5130	6127	1037
5131	6128	1036
5132	6129	1035
5133	6131	1034
5134	6134	1033
5135	6135	1032
5136	6136	1030
5137	6137	1029
5138	6138	1028
5139	6139	1027
5140	6140	1026
5141	6141	1024
5142	6142	1023
5143	6143	1022
5144	6144	1021
5145	6145	1019
5146	6148	1018
5147	6149	1017
5148	6150	1016
5149	6151	1015
5150	6152	1014
5151	6153	1012
5152	6154	1011
5153	6155	1010
5154	6157	1009
5155	6158	1008
5156	6159	1006
5157	6160	1005
5158	6161	1004
5159	6162	1003
5160	6163	1002
5161	6164	1000
5162	6167	999
5163	6168	998
5164	6169	997
5165	6170	996
5166	6172	995
5167	6173	993
5168	6174	992
5169	6175	991
5170	6176	990
5171	6178	989
5172	6179	987
5173	6180	986
5174	6181	985
5175	6182	984
5176	6183	982
5177	6184	981
5178	6185	980
5179	6186	979
5180	6188	978
5181	6189	976
5182	6190	975
5183	6191	974
5184	6192	973
5185	6193	972
5186	6194	970
5187	6195	969
5188	6196	968
5189	6197	967
5190	6199	966
5191	6200	964
5192	6201	963
5193	6202	962
5194	6203	961
5195	6204	960
5196	6206	958
5197	6207	957
5198	6208	956
5199	6209	955
5200	6210	954
5201	6211	952
5202	6212	951
5203	6213	950
5204	6214	949
5205	6215	948
5206	6217	946
5207	6218	945
5208	6219	944
5209	6220	943
5210	6221	942
5211	6223	940
5212	6224	939
5213	6225	938
5214	6226	937
5215	6227	936
5216	6228	934
5217	6230	933
5218	6231	932
5219	6232	931
5220	6233	930
5221	6234	928
5222	6236	927
5223	6237	926
5224	6238	925
5225	6240	924
5226	6241	923
5227	6243	921
5228	6244	920
5229	6245	919
5230	6246	918
5231	6248	917
5232	6249	915
5233	6250	914
5234	6251	913
5235	6252	912
5236	6253	911
5237	6255	909
5238	6256	908
5239	6257	907
5240	6258	906
5241	6260	905
5242	6261	904
5243	6262	902
5244	6264	901
5245	6265	900
5246	6266	899
5247	6268	898
5248	6270	897
5249	6271	895
5250	6273	894
5251	6274	893
5252	6275	892
5253	6276	891
5254	6277	890
5255	6279	888
5256	6280	887
5257	6281	886
5258	6282	885
5259	6283	884
5260	6284	882
5261	6286	881
5262	6288	880
5263	6289	879
5264	6290	878
5265	6291	876
5266	6293	875
5267	6294	874
5268	6296	873
5269	6297	872
5270	6299	871
5271	6300	870
5272	6302	868
5273	6303	867
5274	6304	866
5275	6307	865
5276	6309	864
5277	6310	863
5278	6311	862
5279	6313	860
5280	6314	859
5281	6315	858
5282	6318	857
5283	6319	856
5284	6320	855
5285	6322	853
5286	6323	852
5287	6324	851
5288	6325	850
5289	6327	849
5290	6328	847
5291	6329	846
5292	6330	845
5293	6331	844
5294	6332	843
5295	6334	842
5296	6335	840
5297	6336	839
5298	6337	838
5299	6339	837
5300	6341	836
5301	6343	835
5302	6344	833
5303	6346	832
5304	6347	831
5305	6348	830
5306	6350	829
5307	6351	828
5308	6352	826
5309	6353	825
5310	6354	824
5311	6356	823
5312	6357	822
5313	6358	820
5314	6360	819
5315	6361	818
5316	6361	817
5317	6363	816
5318	6365	814
5319	6365	813
5320	6367	812
5321	6369	811
5322	6370	810
5323	6371	809
5324	6372	807
5325	6375	806
5326	6376	805
5327	6377	804
5328	6378	803
5329	6379	801
5330	6380	800
5331	6382	799
5332	6383	798
5333	6385	797
5334	6386	796
5335	6387	794
5336	6388	793
5337	6389	792
5338	6390	791
5339	6391	790
5340	6392	788
5341	6393	787
5342	6395	786
5343	6396	785
5344	6397	783
5345	6398	782
5346	6399	781
5347	6401	780
5348	6402	779
5349	6403	778
5350	6404	776
5351	6405	775
5352	6407	774
5353	6408	773
5354	6409	771
5355	6410	770
5356	6411	769
5357	6412	768
5358	6413	767
5359	6414	765
5360	6415	764
5361	6416	763
5362	6417	762
5363	6418	761
5364	6419	759
5365	6421	758
5366	6423	757
5367	6424	756
5368	6426	755
5369	6428	754
5370	6430	753
5371	6431	751
5372	6434	750
5373	6435	749
5374	6437	748
5375	6438	747
5376	6440	746
5377	6441	744
5378	6442	743
5379	6444	742
5380	6446	741
5381	6448	740
5382	6450	739
5383	6451	738
5384	6452	736
5385	6454	735
5386	6455	734
5387	6456	733
5388	6458	732
5389	6460	731
5390	6462	730
5391	6463	728
5392	6464	727
5393	6466	726
5394	6467	725
5395	6468	724
5396	6469	722
5397	6472	721
5398	6473	720
5399	6474	719
5400	6475	718
5401	6476	716
5402	6478	715
5403	6480	714
5404	6482	713
5405	6484	712
5406	6485	711
5407	6486	710
5408	6488	708
5409	6490	707
5410	6491	706
5411	6493	705
5412	6494	704
5413	6497	703
5414	6498	702
5415	6501	701
5416	6502	699
5417	6503	698
5418	6504	697
5419	6505	696
5420	6507	695
5421	6509	693
5422	6511	692
5423	6512	691
5424	6515	690
5425	6516	689
5426	6518	688
5427	6520	687
5428	6521	685
5429	6522	684
5430	6524	683
5431	6525	682
5432	6526	681
5433	6527	679
5434	6530	678
5435	6532	677
5436	6533	676
5437	6534	675
5438	6536	674
5439	6537	673
5440	6539	671
5441	6541	670
5442	6542	669
5443	6543	668
5444	6545	667
5445	6547	666
5446	6549	664
5447	6551	663
5448	6553	662
5449	6554	661
5450	6557	660
5451	6558	659
5452	6560	658
5453	6562	656
5454	6564	655
5455	6565	654
5456	6567	653
5457	6568	652
5458	6570	651
5459	6572	650
5460	6574	648
5461	6576	647
5462	6577	646
5463	6579	645
5464	6580	644
5465	6582	643
5466	6585	642
5467	6587	640
5468	6589	639
5469	6590	638
5470	6592	637
5471	6594	636
5472	6595	635
5473	6597	633
5474	6598	632
5475	6599	631
5476	6600	630
5477	6601	629
5478	6602	627
5479	6604	626
5480	6605	625
5481	6606	624
5482	6607	623
5483	6609	621
5484	6610	620
5485	6611	619
5486	6613	618
5487	6614	617
5488	6616	615
5489	6617	614
5490	6618	613
5491	6619	612
5492	6620	611
5493	6622	609
5494	6623	608
5495	6625	607
5496	6626	606
5497	6628	605
5498	6630	604
5499	6631	602
5500	6632	601
5501	6633	600
5502	6634	599
5503	6635	597
5504	6637	596
5505	6638	595
5506	6639	594
5507	6640	593
5508	6641	591
5509	6642	590
5510	6643	589
5511	6644	588
5512	6645	587
5513	6647	585
5514	6648	584
5515	6649	583
5516	6651	582
5517	6652	581
5518	6653	579
5519	6655	578
5520	6656	577
5521	6657	576
5522	6658	575
5523	6659	573
5524	6660	572
5525	6663	571
5526	6665	570
5527	6666	569
5528	6668	568
5529	6670	566
5530	6671	565
5531	6673	564
5532	6674	563
5533	6674	562
5534	6675	560
5535	6677	559
5536	6678	558
5537	6679	557
5538	6680	556
5539	6682	554
5540	6684	553
5541	6685	552
5542	6686	551
5543	6687	550
5544	6688	548
5545	6690	547
5546	6692	546
5547	6693	545
5548	6695	544
5549	6697	543
5550	6698	541
5551	6699	540
5552	6700	539
5553	6703	538
5554	6706	537
5555	6707	536
5556	6709	534
5557	6710	533
5558	6711	532
5559	6713	531
5560	6714	530
5561	6716	528
5562	6717	527
5563	6719	526
5564	6720	525
5565	6721	524
5566	6723	522
5567	6724	521
5568	6726	520
5569	6728	519
5570	6729	518
5571	6730	516
5572	6731	515
5573	6732	514
5574	6734	513
5575	6735	512
5576	6736	510
5577	6737	509
5578	6738	508
5579	6740	507
5580	6741	506
5581	6742	504
5582	6744	503
5583	6745	502
5584	6746	501
5585	6748	500
5586	6749	498
5587	6750	497
5588	6752	496
5589	6752	495
5590	6753	494
5591	6754	492
5592	6755	491
5593	6756	490
5594	6757	489
5595	6758	487
5596	6759	486
5597	6760	485
5598	6761	484
5599	6762	483
5600	6763	481
5601	6764	480
5602	6764	479
5603	6765	478
5604	6767	476
5605	6768	475
5606	6768	474
5607	6769	473
5608	6770	471
5609	6771	470
5610	6771	469
5611	6772	468
5612	6773	467
5613	6774	465
5614	6776	464
5615	6777	463
5616	6778	462
5617	6779	460
5618	6780	459
5619	6781	458
5620	6783	457
5621	6784	456
5622	6785	454
5623	6787	453
5624	6788	452
5625	6789	451
5626	6790	450
5627	6791	448
5628	6792	447
5629	6793	446
5630	6794	445
5631	6796	444
5632	6797	442
5633	6798	441
5634	6799	440
5635	6800	439
5636	6800	437
5637	6801	436
5638	6802	435
5639	6803	434
5640	6804	433
5641	6806	431
5642	6807	430
5643	6808	429
5644	6809	428
5645	6810	427
5646	6811	425
5647	6812	424
5648	6813	423
5649	6814	422
5650	6816	420
5651	6817	419
5652	6818	418
5653	6819	417
5654	6820	416
5655	6821	414
5656	6822	413
5657	6823	412
5658	6824	411
5659	6826	410
5660	6827	408
5661	6828	407
5662	6829	406
5663	6830	405
5664	6831	403
5665	6832	402
5666	6833	401
5667	6834	400
5668	6835	399
5669	6836	397
5670	6837	396
5671	6838	395
5672	6839	394
5673	6840	393
5674	6841	391
5675	6842	390
5676	6843	389
5677	6844	388
5678	6845	386
5679	6846	385
5680	6847	384
5681	6847	383
5682	6848	382
5683	6849	380
5684	6850	379
5685	6851	378
5686	6853	377
5687	6854	375
5688	6856	374
5689	6857	373
5690	6858	372
5691	6858	371
5692	6860	369
5693	6861	368
5694	6863	367
5695	6863	366
5696	6865	365
5697	6866	363
5698	6867	362
5699	6868	361
5700	6869	360
5701	6870	359
5702	6871	357
5703	6872	356
5704	6873	355
5705	6875	354
5706	6876	353
5707	6877	351
5708	6878	350
5709	6879	349
5710	6881	348
5711	6882	346
5712	6883	345
5713	6884	344
5714	6885	343
5715	6886	342
5716	6887	340
5717	6889	339
5718	6891	338
5719	6892	337
5720	6894	336
5721	6895	335
5722	6896	333
5723	6898	332
5724	6899	331
5725	6900	330
5726	6901	329
5727	6903	327
5728	6904	326
5729	6905	325
5730	6906	324
5731	6907	322
5732	6909	321
5733	6911	320
5734	6912	319
5735	6913	318
5736	6914	316
5737	6916	315
5738	6917	314
5739	6918	313
5740	6920	312
5741	6920	310
5742	6922	309
5743	6923	308
5744	6924	307
5745	6926	306
5746	6927	304
5747	6928	303
5748	6929	302
5749	6930	301
5750	6931	300
5751	6932	298
5752	6934	297
5753	6935	296
5754	6936	295
5755	6937	294
5756	6938	292
5757	6940	291
5758	6941	290
5759	6942	289
5760	6943	288
5761	6944	286
5762	6946	285
5763	6947	284
5764	6949	283
5765	6950	282
5766	6952	280
5767	6953	279
5768	6955	278
5769	6958	277
5770	6960	276
5771	6962	275
5772	6964	273
5773	6965	272
5774	6967	271
5775	6968	270
5776	6969	269
5777	6970	267
5778	6971	266
5779	6972	265
5780	6974	264
5781	6975	263
5782	6976	261
5783	6977	260
5784	6979	259
5785	6980	258
5786	6982	257
5787	6983	255
5788	6984	254
5789	6985	253
5790	6987	252
5791	6988	250
5792	6989	249
5793	6990	248
5794	6992	247
5795	6993	246
5796	6994	244
5797	6995	243
5798	6996	242
5799	6998	241
5800	7000	240
5801	7001	238
5802	7002	237
5803	7003	236
5804	7004	235
5805	7005	234
5806	7007	232
5807	7008	231
5808	7010	230
5809	7011	229
5810	7012	228
5811	7013	226
5812	7015	225
5813	7016	224
5814	7017	223
5815	7018	222
5816	7020	220
5817	7021	219
5818	7023	218
5819	7024	217
5820	7025	216
5821	7026	214
5822	7027	213
5823	7029	212
5824	7030	211
5825	7032	210
5826	7033	208
5827	7034	207
5828	7036	206
5829	7037	205
5830	7039	204
5831	7041	202
5832	7042	201
5833	7043	200
5834	7044	199
5835	7045	197
5836	7047	196
5837	7048	195
5838	7049	194
5839	7050	193
5840	7051	191
5841	7052	190
5842	7053	189
5843	7054	188
5844	7055	187
5845	7056	185
5846	7057	184
5847	7060	183
5848	7061	182
5849	7062	181
5850	7063	179
5851	7064	178
5852	7066	177
5853	7068	176
5854	7070	175
5855	7071	173
5856	7072	172
5857	7073	171
5858	7074	170
5859	7075	169
5860	7077	167
5861	7078	166
5862	7079	165
5863	7081	164
5864	7082	163
5865	7083	161
5866	7084	160
5867	7086	159
5868	7087	158
5869	7088	156
5870	7089	155
5871	7090	154
5872	7091	153
5873	7093	152
5874	7094	150
5875	7095	149
5876	7096	148
5877	7098	147
5878	7099	146
5879	7100	144
5880	7101	143
5881	7102	142
5882	7104	141
5883	7105	140
5884	7107	138
5885	7108	137
5886	7109	136
5887	7110	135
5888	7112	134
5889	7113	132
5890	7115	131
5891	7116	130
5892	7117	129
5893	7118	128
5894	7120	126
5895	7121	125
5896	7122	124
5897	7123	123
5898	7124	121
5899	7125	120
5900	7126	119
5901	7127	118
5902	7128	117
5903	7129	115
5904	7130	114
5905	7133	113
5906	7134	112
5907	7136	111
5908	7137	109
5909	7138	108
5910	7140	107
5911	7142	106
5912	7143	105
5913	7144	103
5914	7146	102
5915	7147	101
5916	7148	100
5917	7149	99
5918	7151	97
5919	7152	96
5920	7153	95
5921	7154	94
5922	7155	93
5923	7156	91
5924	7157	90
5925	7159	89
5926	7161	88
5927	7162	86
5928	7163	85
5929	7164	84
5930	7165	83
5931	7166	82
5932	7167	80
5933	7168	79
5934	7170	78
5935	7171	77
5936	7172	76
5937	7173	74
5938	7174	73
5939	7175	72
5940	7177	71
5941	7178	70
5942	7179	68
5943	7182	67
5944	7183	66
5945	7184	65
5946	7186	64
5947	7187	62
5948	7188	61
5949	7189	60
5950	7190	59
5951	7192	58
5952	7193	56
5953	7194	55
5954	7196	54
5955	7197	53
5956	7198	51
5957	7200	50
5958	7201	49
5959	7203	48
5960	7205	47
5961	7206	45
5962	7207	44
5963	7208	43
5964	7209	42
5965	7210	41
5966	7211	39
5967	7212	38
5968	7214	37
5969	7215	36
5970	7216	35
5971	7217	33
5972	7218	32
5973	7221	31
5974	7222	30
5975	7223	29
5976	7224	27
5977	7226	26
5978	7227	25
5979	7229	24
5980	7230	22
5981	7231	21
5982	7233	20
5983	7234	19
5984	7235	18
5985	7236	16
5986	7237	15
5987	7239	14
5988	7240	13
5989	7241	12
5990	7242	10
5991	7244	9
5992	7245	8
5993	7246	7
5994	7247	6
5995	7248	4
5996	7250	3
5997	7251	2
5998	7253	1
5999	7254	0
